sample_id,quarter,ticker,mini_bucket,xhigh_bucket,bucket_changed,mini_score,xhigh_score,score_change,score_changed,mini_risk,xhigh_risk,risk_change,risk_changed,mini_action,xhigh_action,action_change,action_changed,mini_confidence,xhigh_confidence,confidence_changed,mini_detected_driver_category,xhigh_detected_driver_category,driver_category_changed
T3001125,2025Q3,STGW,constructive,constructive,0,5,6,1,1,2,1,-1,1,1,1,0,0,high,medium,1,cost_savings_and_cash_flow_improvement,cost_savings_and_net_revenue_growth,1
T3001126,2025Q3,STKL,inflecting,inflecting,0,8,9,1,1,1,1,0,0,3,3,0,0,high,high,0,volume_growth_and_margin_expansion,volume_growth_and_margin_initiatives,1
T3001127,2025Q3,SWBI,neutral,deteriorating,1,1,-2,-3,1,2,3,1,1,0,-3,-3,1,high,high,0,seasonality_and_product_pipeline,seasonal_demand_and_product_pipeline,1
T3001128,2025Q3,SWIM,inflecting,inflecting,0,8,9,1,1,1,1,0,0,3,3,0,0,high,high,0,volume_and_margin_expansion,margin_expansion_and_share_gain,1
T3001129,2025Q3,TALO,constructive,constructive,0,6,5,-1,1,2,1,-1,1,1,1,0,0,high,medium,1,production / cost efficiency,guidance_improvement,1
T3001130,2025Q3,TBI,neutral,neutral,0,1,0,-1,1,2,2,0,0,0,0,0,0,medium,medium,0,cost discipline / mix,cost_efficiency,1
T3001131,2025Q3,TNDM,constructive,deteriorating,1,3,-2,-5,1,2,4,2,1,1,-3,-4,1,medium,high,1,commercial growth / gross margin,guidance_recast,1
T3001132,2025Q3,TSEOF,deteriorating,deteriorating,0,-1,-5,-4,1,4,5,1,1,-3,-3,0,0,medium,high,1,restructuring / volume decline,demand_pressure,1
T3001133,2025Q3,UEIC,constructive,constructive,0,4,3,-1,1,2,3,1,1,1,1,0,0,high,medium,1,product mix / footprint optimization,margin_inflection,1
T3001134,2025Q3,ULCC,deteriorating,deteriorating,0,-1,-4,-3,1,3,4,1,1,-3,-3,0,0,medium,high,1,capacity discipline / commercial initiatives,margin_pressure,1
T3001135,2025Q3,VYGR,neutral,constructive,1,2,4,2,1,2,2,0,0,0,1,1,1,medium,medium,0,pipeline / cash runway,cash_runway_extension,1
T3001136,2025Q3,VYX,constructive,constructive,0,3,3,0,0,2,2,0,0,1,1,0,0,medium,medium,0,recurring software / cash flow,software_platform_growth,1
T3001137,2025Q3,WEST,neutral,neutral,0,2,2,0,0,3,2,-1,1,0,0,0,0,medium,medium,0,growth_and_margins,capacity ramp and volume growth,1
T3001138,2025Q3,WOOF,constructive,inflecting,1,3,7,4,1,2,1,-1,1,1,3,2,1,medium,high,1,margin_and_outlook,margin recovery and earnings outlook raise,1
T3001139,2025Q3,WTI,neutral,neutral,0,2,0,-2,1,3,3,0,0,0,0,0,0,medium,medium,0,production_and_capital_allocation,production recovery and acquisition ramp,1
T3001140,2025Q3,XPER,neutral,deteriorating,1,0,-4,-4,1,4,5,1,1,-3,-3,0,0,medium,high,1,guidance_cut_and_macro,outlook cut from macro uncertainty,1
T3001141,2025Q3,XRX,neutral,deteriorating,1,0,-3,-3,1,4,4,0,0,-3,-3,0,0,medium,high,1,guidance_and_integration,tariff and integration pressure,1
T3001142,2025Q4,ACCO,constructive,deteriorating,1,3,-2,-5,1,3,4,1,1,1,-3,-4,1,medium,high,1,cost_reduction,cost reduction offsetting demand softness,1
T3001143,2025Q4,AI,neutral,deteriorating,1,0,-2,-2,1,4,4,0,0,-3,-3,0,0,medium,high,1,bookings_and_customer_scale,bookings recovery with weak current financials,1
T3001144,2025Q4,AIOT,inflecting,inflecting,0,8,8,0,0,1,1,0,0,3,3,0,0,high,high,0,revenue_and_leverage,platform growth and operating leverage,1
T3001145,2025Q4,ALTG,deteriorating,deteriorating,0,-1,-2,-1,1,4,3,-1,1,-3,-3,0,0,high,medium,1,cost and balance sheet pressure,equipment demand and portfolio optimization,1
T3001146,2025Q4,AMC,deteriorating,neutral,1,-5,0,5,1,5,4,-1,1,-3,-3,0,0,high,high,0,demand softness and liquidity risk,box office cycle and refinancing,1
T3001147,2025Q4,ANGO,constructive,inflecting,1,3,9,6,1,2,1,-1,1,1,3,2,1,high,high,0,growth and margin expansion,product mix growth,1
T3001148,2025Q4,AVD,neutral,constructive,1,1,5,4,1,2,2,0,0,0,1,1,1,medium,medium,0,margin and cash improvement,margin recovery and channel normalization,1
T3001149,2025Q4,BBBY,constructive,neutral,1,3,2,-1,1,2,3,1,1,1,0,-1,1,high,high,0,operational efficiency and margin expansion,profitability turnaround,1
T3001150,2025Q4,BHFAM,neutral,deteriorating,1,1,-1,-2,1,0,1,1,1,0,-3,-3,1,medium,medium,0,preliminary balance sheet metrics,preliminary capital disclosure and corporate transaction,1
T3001151,2025Q4,BHFAN,neutral,deteriorating,1,1,-1,-2,1,0,1,1,1,0,-3,-3,1,medium,medium,0,preliminary balance sheet metrics,preliminary capital disclosure and corporate transaction,1
T3001152,2025Q4,BLMN,constructive,deteriorating,1,3,-2,-5,1,2,4,2,1,1,-3,-4,1,high,high,0,margin and efficiency improvement,restaurant margin pressure and turnaround,1
T3001153,2025Q4,BNED,constructive,constructive,0,4,6,2,1,3,3,0,0,1,1,0,0,medium,high,1,operating_improvement,program adoption and expense discipline,1
T3001154,2025Q4,CNTY,deteriorating,deteriorating,0,-3,-3,0,0,4,3,-1,1,-3,-3,0,0,medium,high,1,regional_mixed_performance,regional mix,1
T3001155,2025Q4,CODI,deteriorating,deteriorating,0,-5,-5,0,0,5,5,0,0,-3,-3,0,0,high,high,0,restatement_and_liquidity,restatement and credit risk,1
T3001156,2025Q4,CRSR,constructive,inflecting,1,6,8,2,1,2,2,0,0,1,3,2,1,high,high,0,demand_and_mix_improvement,product cycle and mix,1
T3001157,2025Q4,CTOS,constructive,constructive,0,3,6,3,1,3,3,0,0,1,1,0,0,high,high,0,demand_and_inventory_efficiency,rental demand and fleet utilization,1
T3001158,2025Q4,CYH,deteriorating,constructive,1,-1,3,4,1,3,2,-1,1,-3,1,4,1,medium,medium,0,non-operating_and_reimbursement_items,reimbursement and non-patient revenue,1
T3001159,2025Q4,DDD,neutral,deteriorating,1,1,-2,-3,1,2,3,1,1,0,-3,-3,1,high,high,0,cost_reduction_and_product_cycle,cost reduction with hoped-for sequential recovery,1
T3001160,2025Q4,EBS,deteriorating,neutral,1,-1,1,2,1,3,3,0,0,-3,0,3,1,high,high,0,mix_and_reimbursement,contract demand and margin management,1
T3001161,2025Q4,FORR,deteriorating,deteriorating,0,-1,-3,-2,1,4,4,0,0,-3,-3,0,0,high,high,0,guidance_pressure,cost discipline versus shrinking demand,1
T3001162,2025Q4,GO,constructive,neutral,1,4,0,-4,1,2,3,1,1,1,0,-1,1,medium,high,1,restructuring_and_margin_mix,restructuring and cost optimization,1
T3001163,2025Q4,GT,neutral,deteriorating,1,1,-1,-2,1,4,4,0,0,-3,-3,0,0,high,high,0,cost_savings_offsetting_volume_pressure,turnaround program offset by volume and cost pressure,1
T3001164,2025Q4,HAIN,neutral,constructive,1,1,3,2,1,3,3,0,0,0,1,1,1,medium,medium,0,productivity_and_pricing,productivity and pricing efficiencies,1
T3001165,2025Q4,HTZ,inflecting,inflecting,0,7,8,1,1,2,2,0,0,3,3,0,0,high,high,0,operating_turnaround,fleet economics and operational turnaround,1
T3001166,2025Q4,IART,constructive,neutral,1,4,2,-2,1,2,4,2,1,1,-3,-4,1,high,high,0,mix_and_product_growth,portfolio demand and cost discipline constrained by supply interruptions,1
T3001167,2025Q4,JBLU,constructive,neutral,1,3,0,-3,1,2,3,1,1,1,0,-1,1,medium,high,1,cost_execution_and_network_momentum,strategic cost and commercial initiatives,1
T3001168,2025Q4,LCUT,deteriorating,deteriorating,0,-3,-5,-2,1,4,4,0,0,-3,-3,0,0,high,high,0,cost_control_under_pressure,cost controls under demand and tariff pressure,1
T3001169,2025Q4,LE,constructive,constructive,0,5,5,0,0,2,2,0,0,1,1,0,0,high,high,0,margin-expansion,margin and efficiency,1
T3001170,2025Q4,LFCR,neutral,neutral,0,1,1,0,0,2,3,1,1,0,0,0,0,medium,medium,0,growth-strategy,pipeline and capacity expansion,1
T3001171,2025Q4,LOVE,deteriorating,deteriorating,0,-4,-4,0,0,4,4,0,0,-3,-3,0,0,high,high,0,margin-pressure,margin pressure,1
T3001172,2025Q4,LPSN,neutral,deteriorating,1,2,-2,-4,1,3,4,1,1,0,-3,-3,1,high,high,0,capital-structure-and-cost-reset,turnaround and cost rationalization,1
T3001173,2025Q4,MEI,neutral,deteriorating,1,2,-2,-4,1,3,4,1,1,0,-3,-3,1,high,high,0,mix-and-cost-actions,execution improvement versus demand decline,1
T3001174,2025Q4,MTW,constructive,inflecting,1,5,7,2,1,2,3,1,1,1,3,2,1,high,high,0,mix-and-aftermarket-growth,"mix, execution, and recurring revenue",1
T3001175,2025Q4,MYGN,constructive,constructive,0,4,3,-1,1,2,2,0,0,1,1,0,0,high,high,0,guidance-reattachment,execution and mix improvement,1
T3001176,2025Q4,NDLS,neutral,deteriorating,1,1,-3,-4,1,2,4,2,1,0,-3,-3,1,high,high,0,cost-and-margin-improvement,restaurant profitability improvement claim,1
T3001177,2025Q4,NEO,constructive,neutral,1,3,1,-2,1,2,2,0,0,1,0,-1,1,high,high,0,clinical volume growth,clinical volume growth,0
T3001178,2025Q4,NEOG,neutral,deteriorating,1,2,-3,-5,1,2,3,1,1,0,-3,-3,1,high,high,0,portfolio mix / divestiture,portfolio reshaping,1
T3001179,2025Q4,NEWT,constructive,inflecting,1,5,8,3,1,1,2,1,1,1,3,2,1,high,high,0,deposit and loan growth,digital banking scale,1
T3001180,2025Q4,OFIX,inflecting,constructive,1,7,3,-4,1,1,2,1,1,3,1,-2,1,medium,medium,0,profitable growth / margin expansion,profitability improvement plan,1
T3001181,2025Q4,OI,inflecting,inflecting,0,7,9,2,1,1,1,0,0,3,3,0,0,high,high,0,margin expansion / cost control,margin and cash flow improvement,1
T3001182,2025Q4,ORN,constructive,constructive,0,5,3,-2,1,1,2,1,1,1,1,0,0,high,high,0,backlog and project wins,backlog and segment mix,1
T3001183,2025Q4,PENN,deteriorating,deteriorating,0,-1,-5,-4,1,3,4,1,1,-3,-3,0,0,high,high,0,digital gaming mix / hold volatility,digital gaming strategy reset,1
T3001184,2025Q4,QUAD,neutral,constructive,1,2,3,1,1,2,2,0,0,0,1,1,1,high,high,0,cost savings / productivity,cost productivity and guidance tightening,1
T3001185,2025Q4,RBBN,constructive,constructive,0,3,3,0,0,2,2,0,0,1,1,0,0,high,high,0,guidance_and_margin,revenue growth and cost discipline,1
T3001186,2025Q4,REAL,inflecting,inflecting,0,9,7,-2,1,1,2,1,1,3,3,0,0,high,high,0,growth_and_margin_expansion,profitable growth,1
T3001187,2025Q4,RGP,neutral,deteriorating,1,0,-1,-1,1,3,4,1,1,0,-3,-3,1,high,high,0,cost_and_margin_improvement,margin repair amid demand decline,1
T3001188,2025Q4,RIG,deteriorating,neutral,1,-1,1,2,1,4,4,0,0,-3,-3,0,0,high,high,0,operational_execution,operational improvement with balance-sheet pressure,1
T3001189,2025Q4,RILY,constructive,neutral,1,3,1,-2,1,2,3,1,1,1,0,-1,1,medium,high,1,capital_markets_activity,transaction-driven profitability,1
T3001190,2025Q4,RILYZ,constructive,neutral,1,3,1,-2,1,2,3,1,1,1,0,-1,1,medium,high,1,capital_markets_activity,transaction-driven profitability,1
T3001191,2025Q4,RIVN,deteriorating,deteriorating,0,-4,-1,3,1,5,4,-1,1,-3,-3,0,0,high,high,0,product_and_execution,product roadmap and technology progress,1
T3001192,2025Q4,RMNI,constructive,neutral,1,5,2,-3,1,2,3,1,1,1,0,-1,1,high,high,0,recurring_revenue_and_retention,recurring revenue backlog with legal/product wind-down overhang,1
T3001193,2025Q4,RXO,constructive,neutral,1,3,2,-1,1,3,3,0,0,1,0,-1,1,medium,medium,0,market-tightening / cost actions,market_tightening_and_cost_actions,1
T3001194,2025Q4,SABR,neutral,constructive,1,2,4,2,1,2,2,0,0,0,1,1,1,medium,medium,0,deleveraging / revenue mix,cost_efficiency_and_deleveraging,1
T3001195,2025Q4,SBGI,constructive,neutral,1,4,1,-3,1,2,2,0,0,1,0,-1,1,medium,medium,0,transaction / political-cycle upside,advertising_recovery_and_station_transactions,1
T3001196,2025Q4,SEAT,neutral,deteriorating,1,1,-4,-5,1,3,5,2,1,0,-3,-3,1,medium,high,1,cost reduction / efficiency,turnaround_cost_reduction,1
T3001197,2025Q4,SG,deteriorating,deteriorating,0,-4,-5,-1,1,5,5,0,0,-3,-3,0,0,high,high,0,margin deterioration / demand decline,restaurant_traffic_decline,1
T3001198,2025Q4,SLQT,neutral,deteriorating,1,0,-2,-2,1,4,4,0,0,-3,-3,0,0,medium,high,1,reimbursement headwind / segment mix,segment_mix_and_reimbursement_headwind,1
T3001199,2025Q4,SMHI,neutral,deteriorating,1,2,-2,-4,1,3,4,1,1,0,-3,-3,1,medium,medium,0,fleet utilization / cost structure,fleet_repositioning_and_market_softness,1
T3001200,2025Q4,SNDX,inflecting,constructive,1,9,6,-3,1,1,2,1,1,3,1,-2,1,high,high,0,commercial launch acceleration,commercial_launch_growth,1
T3001201,2025Q4,STGW,constructive,constructive,0,4,4,0,0,2,1,-1,1,1,1,0,0,medium,high,1,operating efficiency,growth plus cost discipline,1
T3001202,2025Q4,SWBI,neutral,constructive,1,1,3,2,1,3,2,-1,1,0,1,1,1,medium,high,1,product mix and inventory,product cycle and channel normalization,1
T3001203,2025Q4,TALO,inflecting,inflecting,0,7,8,1,1,1,1,0,0,3,3,0,0,medium,high,1,cash flow and cost efficiency,cost and capital efficiency program,1
T3001204,2025Q4,TBI,neutral,constructive,1,2,3,1,1,2,2,0,0,0,1,1,1,medium,high,1,acquisition and operating improvement,turnaround execution,1
T3001205,2025Q4,TROX,deteriorating,deteriorating,0,-3,-4,-1,1,5,5,0,0,-3,-3,0,0,high,high,0,cost actions and idling,cash preservation actions,1
T3001206,2025Q4,TSEOF,deteriorating,deteriorating,0,-5,-4,1,1,5,5,0,0,-3,-3,0,0,high,high,0,restructuring and demand weakness,restructuring and working-capital actions,1
T3001207,2025Q4,TTEC,neutral,neutral,0,1,0,-1,1,2,2,0,0,0,0,0,0,medium,medium,0,execution timing and seasonality,client ramp and seasonality,1
T3001208,2025Q4,TWI,constructive,constructive,0,4,5,1,1,2,2,0,0,1,1,0,0,medium,high,1,margin expansion and fixed cost leverage,margin recovery and inventory normalization,1
T3001209,2025Q4,ULCC,deteriorating,deteriorating,0,-1,-2,-1,1,3,3,0,0,-3,-3,0,0,high,medium,1,capacity management / commercial initiatives,capacity_and_commercial_actions,1
T3001210,2025Q4,VYGR,deteriorating,deteriorating,0,-1,-2,-1,1,2,3,1,1,-3,-3,0,0,medium,medium,0,pipeline development / collaboration revenue,pipeline_and_runway,1
T3001211,2025Q4,WEST,neutral,deteriorating,1,2,-5,-7,1,4,5,1,1,-3,-3,0,0,high,high,0,revenue growth / segment expansion,outlook_reset_and_liquidity,1
T3001212,2025Q4,XPER,constructive,neutral,1,3,2,-1,1,2,3,1,1,1,0,-1,1,medium,medium,0,user growth / cost reset,platform_growth_and_cost_reduction,1
T3001213,2026Q1,ACVA,inflecting,constructive,1,8,3,-5,1,1,2,1,1,3,1,-2,1,high,medium,1,marketplace scaling / operating leverage,marketplace_scale,1
T3001214,2026Q1,AI,neutral,deteriorating,1,0,-5,-5,1,3,5,2,1,0,-3,-3,1,medium,high,1,bookings / subscription mix,restructuring_and_demand_mix,1
T3001215,2026Q1,AIOT,inflecting,constructive,1,8,6,-2,1,1,2,1,1,3,1,-2,1,high,high,0,services revenue growth / operating leverage,recurring_revenue_operating_leverage,1
T3001216,2026Q1,AMC,neutral,deteriorating,1,0,-3,-3,1,4,4,0,0,-3,-3,0,0,medium,high,1,box office / liquidity,box_office_recovery_and_balance_sheet,1
T3001217,2026Q1,ANGO,inflecting,inflecting,0,9,9,0,0,1,1,0,0,3,3,0,0,high,high,0,growth_and_margin_expansion,Med Tech growth and margin expansion,1
T3001218,2026Q1,AVD,neutral,deteriorating,1,0,-1,-1,1,3,4,1,1,0,-3,-3,1,medium,medium,0,demand_softness_and_cost_absorption,Cost actions and utilization plan,1
T3001219,2026Q1,BBBY,neutral,constructive,1,2,4,2,1,2,2,0,0,0,1,1,1,medium,high,1,turnaround_and_cost_discipline,Loss narrowing and cash-use improvement,1
T3001220,2026Q1,BDN,neutral,neutral,0,1,0,-1,1,3,3,0,0,0,0,0,0,medium,medium,0,same_store_noi_and_liquidity_actions,Asset recycling and liquidity plan,1
T3001221,2026Q1,BHFAM,neutral,deteriorating,1,0,-2,-2,1,4,3,-1,1,-3,-3,0,0,medium,high,1,insurance_spread_and_sales_mix,Sales growth offset by earnings pressure,1
T3001222,2026Q1,BHFAN,neutral,deteriorating,1,0,-2,-2,1,4,3,-1,1,-3,-3,0,0,medium,high,1,insurance_spread_and_sales_mix,Sales growth offset by earnings pressure,1
T3001223,2026Q1,BNED,inflecting,constructive,1,8,6,-2,1,2,2,0,0,3,1,-2,1,high,high,0,program_adoption_and_margin_recovery,Program adoption and profitability recovery,1
T3001224,2026Q1,CLNE,deteriorating,deteriorating,0,-1,-5,-4,1,4,4,0,0,-3,-3,0,0,medium,high,1,commodity_and_contract_exposure,2026 outlook pressured by losses and contract/warrant volatility,1
T3001225,2026Q1,CNTY,neutral,neutral,0,1,2,1,1,3,3,0,0,0,0,0,0,medium,medium,0,margin recovery,margin_improvement,1
T3001226,2026Q1,CODI,deteriorating,deteriorating,0,-3,-5,-2,1,4,4,0,0,-3,-3,0,0,low,medium,1,guidance / portfolio performance,reporting_quality_risk,1
T3001227,2026Q1,CRSR,inflecting,inflecting,0,7,9,2,1,2,1,-1,1,3,3,0,0,high,high,0,product mix and margin expansion,mix_shift_operating_leverage,1
T3001228,2026Q1,CTOS,inflecting,constructive,1,7,5,-2,1,2,2,0,0,3,1,-2,1,high,high,0,fleet utilization and deleveraging,working_capital_and_margin,1
T3001229,2026Q1,EMBC,neutral,constructive,1,2,3,1,1,2,2,0,0,0,1,1,1,medium,high,1,margin improvement,profitability_and_cash_flow_recovery,1
T3001230,2026Q1,GRPN,constructive,constructive,0,4,3,-1,1,2,3,1,1,1,1,0,0,high,high,0,local demand and cash generation,local_marketplace_cash_flow,1
T3001231,2026Q1,HPP,neutral,deteriorating,1,2,-1,-3,1,3,4,1,1,0,-3,-3,1,medium,medium,0,asset sales and leasing pipeline,leasing_and_balance_sheet_actions,1
T3001232,2026Q1,JBLU,constructive,constructive,0,3,4,1,1,3,3,0,0,1,1,0,0,high,high,0,demand recovery and cost control,turnaround_program,1
T3001233,2026Q1,LCID,deteriorating,constructive,1,-1,3,4,1,4,1,-3,1,-3,1,4,1,medium,medium,0,volume_growth,production_delivery_ramp,1
T3001234,2026Q1,LCUT,constructive,constructive,0,3,3,0,0,3,2,-1,1,1,1,0,0,medium,medium,0,margin_expansion,cost_structure_and_brand_growth,1
T3001235,2026Q1,LE,constructive,constructive,0,6,4,-2,1,2,2,0,0,1,1,0,0,high,medium,1,margin_expansion,margin_expansion_and_product_franchise_recovery,1
T3001236,2026Q1,LFCR,neutral,constructive,1,2,4,2,1,4,3,-1,1,-3,1,4,1,high,medium,1,guidance_and_pipeline,transformation_and_margin_recovery,1
T3001237,2026Q1,LFST,inflecting,inflecting,0,7,8,1,1,2,1,-1,1,3,3,0,0,high,high,0,scale_and_unit_economics,profitable_growth_and_capacity_expansion,1
T3001238,2026Q1,LPSN,neutral,deteriorating,1,1,-4,-5,1,4,4,0,0,-3,-3,0,0,high,high,0,restructuring_and_retention,cost_reduction_vs_revenue_decline,1
T3001239,2026Q1,MEI,neutral,deteriorating,1,0,-4,-4,1,4,4,0,0,-3,-3,0,0,high,high,0,cost_actions_and_margins,transformation_under_market_pressure,1
T3001240,2026Q1,MERC,deteriorating,deteriorating,0,-1,-5,-4,1,4,5,1,1,-3,-3,0,0,high,high,0,commodity_and_cost_pressure,commodity_downturn_and_cost_pressure,1
T3001241,2026Q1,MTW,neutral,constructive,1,2,4,2,1,3,2,-1,1,0,1,1,1,high,high,0,order_and_backlog_momentum,orders_backlog_restructuring,1
T3001242,2026Q1,MYGN,neutral,constructive,1,1,3,2,1,3,2,-1,1,0,1,1,1,high,medium,1,guidance_and_margin_expansion,guidance_margin_expansion,1
T3001243,2026Q1,NEO,neutral,neutral,0,0,0,0,0,2,2,0,0,0,0,0,0,high,medium,1,revenue_growth_and_management_transition,revenue_growth_management_transition,1
T3001244,2026Q1,NEOG,constructive,constructive,0,4,3,-1,1,2,2,0,0,1,1,0,0,high,high,0,margin_improvement_and_core_growth,outlook_raise_operational_improvement,1
T3001245,2026Q1,NEWT,deteriorating,deteriorating,0,-3,-1,2,1,1,1,0,0,-3,-3,0,0,high,medium,1,guidance_only,eps_guidance,1
T3001246,2026Q1,NMRK,inflecting,inflecting,0,7,8,1,1,1,1,0,0,3,3,0,0,high,high,0,organic_growth_and_high_margin_fees,organic_growth_high_margin_platform,1
T3001247,2026Q1,NVCR,constructive,constructive,0,4,3,-1,1,2,1,-1,1,1,1,0,0,high,medium,1,product_and_usage_growth,product_launch_patient_growth,1
T3001248,2026Q1,OFIX,constructive,inflecting,1,4,7,3,1,2,2,0,0,1,3,2,1,high,high,0,margin_expansion_and_cash_conversion,margin_expansion_free_cash_flow,1
T3001249,2026Q1,ONEW,constructive,neutral,1,3,2,-1,1,2,3,1,1,1,0,-1,1,high,medium,1,margin_mix,margin discipline and inventory optimization,1
T3001250,2026Q1,PENN,constructive,constructive,0,4,3,-1,1,2,2,0,0,1,1,0,0,high,medium,1,growth_mix,interactive growth and property ramp,1
T3001251,2026Q1,PGY,inflecting,constructive,1,8,5,-3,1,2,3,1,1,3,1,-2,1,high,medium,1,growth_and_leverage,platform monetization and risk-managed growth,1
T3001252,2026Q1,QNST,inflecting,inflecting,0,9,9,0,0,1,1,0,0,3,3,0,0,high,high,0,acquisition_and_growth,revenue acceleration and margin expansion,1
T3001253,2026Q1,QUAD,neutral,neutral,0,2,1,-1,1,2,3,1,1,0,0,0,0,medium,high,1,cost_productivity,cost productivity amid secular revenue decline,1
T3001254,2026Q1,RBBN,deteriorating,deteriorating,0,-3,-3,0,0,4,4,0,0,-3,-3,0,0,high,high,0,demand_delay,customer project delays and conservative growth reset,1
T3001255,2026Q1,REAL,inflecting,inflecting,0,9,9,0,0,1,1,0,0,3,3,0,0,high,high,0,unit_volume_growth,marketplace scale and profitability inflection,1
T3001256,2026Q1,RGP,deteriorating,deteriorating,0,-3,-5,-2,1,4,5,1,1,-3,-3,0,0,high,high,0,demand_pressure,demand contraction and margin pressure,1
T3001257,2026Q1,SABR,deteriorating,deteriorating,0,-1,-2,-1,1,4,3,-1,1,-3,-3,0,0,medium,high,1,balance_sheet_deleveraging,balance_sheet_and_cost_actions,1
T3001258,2026Q1,SBGI,neutral,constructive,1,2,4,2,1,3,2,-1,1,0,1,1,1,medium,high,1,advertising_mix,advertising_cycle_and_guidance,1
T3001259,2026Q1,SEAT,deteriorating,deteriorating,0,-1,-5,-4,1,4,5,1,1,-3,-3,0,0,medium,high,1,cost_reduction_and_product,demand_decline_and_cost_reduction,1
T3001260,2026Q1,SG,constructive,deteriorating,1,3,-5,-8,1,3,5,2,1,1,-3,-4,1,medium,high,1,restaurant_footprint_and_efficiency,restaurant_traffic_and_margin_pressure,1
T3001261,2026Q1,SLQT,neutral,neutral,0,2,1,-1,1,4,4,0,0,-3,-3,0,0,medium,high,1,membership_growth_and_mix,partner_headwinds_and_segment_mix,1
T3001262,2026Q1,STGW,constructive,inflecting,1,4,9,5,1,2,1,-1,1,1,3,2,1,medium,high,1,net_revenue_growth_and_cash_generation,organic_growth_and_cash_flow_inflection,1
